[03:40:34.090] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:40:34.093] 553 iterations per epoch. 82950 max iterations 
[03:43:12.698] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:43:12.701] 553 iterations per epoch. 82950 max iterations 
[03:46:12.009] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:46:12.012] 553 iterations per epoch. 82950 max iterations 
[03:46:51.095] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse/train_npz', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:46:51.098] 553 iterations per epoch. 82950 max iterations 
[03:51:27.950] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse/train_npz', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=1, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:51:27.967] 2211 iterations per epoch. 331650 max iterations 
[03:51:30.479] time(h): (0.000697/231.307835), epoch: (0/150), iteration: 1, loss: 1.625326, loss_ce: 2.273428, loss_dice: 0.977223, lr: 0.010000
[21:40:57.288] time(h): (0.094687/9.757112), epoch: (1/150), iteration: 476, loss: 0.416558, loss_ce: 0.075691, loss_dice: 0.757424, lr: 0.009913
[21:40:58.001] time(h): (0.094507/9.718173), epoch: (1/150), iteration: 477, loss: 0.447256, loss_ce: 0.018578, loss_dice: 0.875934, lr: 0.009913
[21:40:58.717] time(h): (0.094941/9.742377), epoch: (1/150), iteration: 478, loss: 0.401271, loss_ce: 0.073244, loss_dice: 0.729297, lr: 0.009912
[21:40:59.428] time(h): (0.094519/9.678870), epoch: (1/150), iteration: 479, loss: 0.505703, loss_ce: 0.292874, loss_dice: 0.718533, lr: 0.009912
[21:41:00.152] time(h): (0.096508/9.861881), epoch: (1/150), iteration: 480, loss: 0.441048, loss_ce: 0.135153, loss_dice: 0.746943, lr: 0.009912
[21:41:00.908] time(h): (0.100977/10.297135), epoch: (1/150), iteration: 481, loss: 0.513526, loss_ce: 0.289170, loss_dice: 0.737881, lr: 0.009912
[21:41:01.620] time(h): (0.095217/9.689590), epoch: (1/150), iteration: 482, loss: 0.452307, loss_ce: 0.015576, loss_dice: 0.889038, lr: 0.009912
[21:41:02.343] time(h): (0.096907/9.841225), epoch: (1/150), iteration: 483, loss: 0.469458, loss_ce: 0.086129, loss_dice: 0.852788, lr: 0.009912
[21:41:03.060] time(h): (0.096306/9.759945), epoch: (1/150), iteration: 484, loss: 0.412828, loss_ce: 0.053382, loss_dice: 0.772274, lr: 0.009911
[21:41:03.779] time(h): (0.096827/9.792472), epoch: (1/150), iteration: 485, loss: 0.484023, loss_ce: 0.088130, loss_dice: 0.879916, lr: 0.009911
[21:41:04.490] time(h): (0.095944/9.683210), epoch: (1/150), iteration: 486, loss: 0.461608, loss_ce: 0.045614, loss_dice: 0.877602, lr: 0.009911
[21:41:05.218] time(h): (0.098299/9.900525), epoch: (1/150), iteration: 487, loss: 0.396691, loss_ce: 0.077021, loss_dice: 0.716362, lr: 0.009911
[21:41:05.936] time(h): (0.097337/9.783558), epoch: (1/150), iteration: 488, loss: 0.468679, loss_ce: 0.181090, loss_dice: 0.756269, lr: 0.009911
[21:41:06.650] time(h): (0.096884/9.718170), epoch: (1/150), iteration: 489, loss: 0.417973, loss_ce: 0.102008, loss_dice: 0.733938, lr: 0.009910
[21:41:07.364] time(h): (0.097101/9.720034), epoch: (1/150), iteration: 490, loss: 0.444033, loss_ce: 0.013571, loss_dice: 0.874495, lr: 0.009910
[21:41:08.083] time(h): (0.098034/9.793388), epoch: (1/150), iteration: 491, loss: 0.420721, loss_ce: 0.102843, loss_dice: 0.738598, lr: 0.009910
[21:41:08.800] time(h): (0.097919/9.762034), epoch: (1/150), iteration: 492, loss: 0.435516, loss_ce: 0.046474, loss_dice: 0.824557, lr: 0.009910
[21:41:09.542] time(h): (0.101604/10.108868), epoch: (1/150), iteration: 493, loss: 0.432637, loss_ce: 0.112868, loss_dice: 0.752406, lr: 0.009910
[21:41:10.280] time(h): (0.101225/10.050828), epoch: (1/150), iteration: 494, loss: 0.471817, loss_ce: 0.130804, loss_dice: 0.812830, lr: 0.009909
[21:41:11.013] time(h): (0.100638/9.972361), epoch: (1/150), iteration: 495, loss: 0.470974, loss_ce: 0.057762, loss_dice: 0.884185, lr: 0.009909
[21:41:11.745] time(h): (0.100827/9.970880), epoch: (1/150), iteration: 496, loss: 0.407586, loss_ce: 0.077546, loss_dice: 0.737625, lr: 0.009909
[21:41:12.483] time(h): (0.101965/10.063182), epoch: (1/150), iteration: 497, loss: 0.449306, loss_ce: 0.009668, loss_dice: 0.888943, lr: 0.009909
[21:41:13.201] time(h): (0.099260/9.776480), epoch: (1/150), iteration: 498, loss: 0.440998, loss_ce: 0.148591, loss_dice: 0.733406, lr: 0.009909
[21:41:13.914] time(h): (0.098724/9.704266), epoch: (1/150), iteration: 499, loss: 0.452302, loss_ce: 0.164031, loss_dice: 0.740572, lr: 0.009909
[21:41:14.651] time(h): (0.102368/10.042349), epoch: (1/150), iteration: 500, loss: 0.481284, loss_ce: 0.219655, loss_dice: 0.742912, lr: 0.009908
[21:41:15.389] time(h): (0.102517/10.036889), epoch: (1/150), iteration: 501, loss: 0.450896, loss_ce: 0.026560, loss_dice: 0.875232, lr: 0.009908
[21:41:16.107] time(h): (0.100169/9.787424), epoch: (1/150), iteration: 502, loss: 0.447486, loss_ce: 0.006068, loss_dice: 0.888903, lr: 0.009908
[21:41:16.826] time(h): (0.100424/9.792819), epoch: (1/150), iteration: 503, loss: 0.421516, loss_ce: 0.054882, loss_dice: 0.788151, lr: 0.009908
[21:41:17.574] time(h): (0.104557/10.175676), epoch: (1/150), iteration: 504, loss: 0.455461, loss_ce: 0.199624, loss_dice: 0.711298, lr: 0.009908
[21:41:18.304] time(h): (0.102425/9.948453), epoch: (1/150), iteration: 505, loss: 0.471510, loss_ce: 0.164337, loss_dice: 0.778683, lr: 0.009907
[21:41:19.036] time(h): (0.102794/9.964510), epoch: (1/150), iteration: 506, loss: 0.486108, loss_ce: 0.181264, loss_dice: 0.790953, lr: 0.009907
[21:41:19.757] time(h): (0.101458/9.815597), epoch: (1/150), iteration: 507, loss: 0.401936, loss_ce: 0.085246, loss_dice: 0.718627, lr: 0.009907
[21:41:20.485] time(h): (0.102671/9.913431), epoch: (1/150), iteration: 508, loss: 0.402549, loss_ce: 0.064893, loss_dice: 0.740205, lr: 0.009907
[21:41:21.216] time(h): (0.103358/9.960167), epoch: (1/150), iteration: 509, loss: 0.513404, loss_ce: 0.289474, loss_dice: 0.737335, lr: 0.009907
[21:41:21.933] time(h): (0.101537/9.765480), epoch: (1/150), iteration: 510, loss: 0.461757, loss_ce: 0.128887, loss_dice: 0.794626, lr: 0.009907
[21:41:22.676] time(h): (0.105283/10.105970), epoch: (1/150), iteration: 511, loss: 0.470504, loss_ce: 0.176438, loss_dice: 0.764570, lr: 0.009906
[21:41:23.397] time(h): (0.102559/9.825258), epoch: (1/150), iteration: 512, loss: 0.418630, loss_ce: 0.135718, loss_dice: 0.701541, lr: 0.009906
[21:41:24.122] time(h): (0.103247/9.871854), epoch: (1/150), iteration: 513, loss: 0.466786, loss_ce: 0.160791, loss_dice: 0.772781, lr: 0.009906
[21:41:24.839] time(h): (0.102245/9.757057), epoch: (1/150), iteration: 514, loss: 0.421921, loss_ce: 0.062958, loss_dice: 0.780884, lr: 0.009906
[21:41:25.562] time(h): (0.103426/9.850593), epoch: (1/150), iteration: 515, loss: 0.421873, loss_ce: 0.060046, loss_dice: 0.783699, lr: 0.009906
[21:41:26.282] time(h): (0.103056/9.796354), epoch: (1/150), iteration: 516, loss: 0.430653, loss_ce: 0.115044, loss_dice: 0.746262, lr: 0.009905
[21:41:27.020] time(h): (0.105982/10.054979), epoch: (1/150), iteration: 517, loss: 0.420548, loss_ce: 0.107837, loss_dice: 0.733258, lr: 0.009905
[21:41:27.751] time(h): (0.105129/9.954751), epoch: (1/150), iteration: 518, loss: 0.468999, loss_ce: 0.171371, loss_dice: 0.766627, lr: 0.009905
[21:41:28.484] time(h): (0.105538/9.974223), epoch: (1/150), iteration: 519, loss: 0.487602, loss_ce: 0.225024, loss_dice: 0.750181, lr: 0.009905
[21:41:29.207] time(h): (0.104413/9.848995), epoch: (1/150), iteration: 520, loss: 0.448644, loss_ce: 0.031206, loss_dice: 0.866081, lr: 0.009905
[21:41:29.970] time(h): (0.110450/10.398445), epoch: (1/150), iteration: 521, loss: 0.419097, loss_ce: 0.060923, loss_dice: 0.777271, lr: 0.009905
[21:41:30.713] time(h): (0.107649/10.115316), epoch: (1/150), iteration: 522, loss: 0.404537, loss_ce: 0.058225, loss_dice: 0.750848, lr: 0.009904
[21:41:31.446] time(h): (0.106423/9.980966), epoch: (1/150), iteration: 523, loss: 0.440297, loss_ce: 0.129277, loss_dice: 0.751318, lr: 0.009904
[21:41:32.164] time(h): (0.104393/9.771942), epoch: (1/150), iteration: 524, loss: 0.409517, loss_ce: 0.088580, loss_dice: 0.730454, lr: 0.009904
[21:41:32.901] time(h): (0.107392/10.033461), epoch: (1/150), iteration: 525, loss: 0.450176, loss_ce: 0.025432, loss_dice: 0.874921, lr: 0.009904
[21:41:33.617] time(h): (0.104555/9.749855), epoch: (1/150), iteration: 526, loss: 0.449666, loss_ce: 0.023997, loss_dice: 0.875334, lr: 0.009904
[21:41:34.369] time(h): (0.110020/10.240044), epoch: (1/150), iteration: 527, loss: 0.453183, loss_ce: 0.041893, loss_dice: 0.864473, lr: 0.009903
[21:41:35.106] time(h): (0.108040/10.036664), epoch: (1/150), iteration: 528, loss: 0.477536, loss_ce: 0.207463, loss_dice: 0.747610, lr: 0.009903
[21:41:35.871] time(h): (0.112346/10.416935), epoch: (1/150), iteration: 529, loss: 0.398630, loss_ce: 0.062409, loss_dice: 0.734851, lr: 0.009903
[21:41:36.640] time(h): (0.113191/10.475495), epoch: (1/150), iteration: 530, loss: 0.432948, loss_ce: 0.156491, loss_dice: 0.709406, lr: 0.009903
[21:41:37.402] time(h): (0.112342/10.377398), epoch: (1/150), iteration: 531, loss: 0.415740, loss_ce: 0.113250, loss_dice: 0.718230, lr: 0.009903
[21:41:38.154] time(h): (0.111025/10.236431), epoch: (1/150), iteration: 532, loss: 0.424745, loss_ce: 0.108082, loss_dice: 0.741408, lr: 0.009903
[21:41:38.906] time(h): (0.111303/10.242815), epoch: (1/150), iteration: 533, loss: 0.435767, loss_ce: 0.137132, loss_dice: 0.734402, lr: 0.009902
[21:41:39.658] time(h): (0.111417/10.234102), epoch: (1/150), iteration: 534, loss: 0.454887, loss_ce: 0.099685, loss_dice: 0.810090, lr: 0.009902
[21:41:40.386] time(h): (0.108189/9.918992), epoch: (1/150), iteration: 535, loss: 0.405879, loss_ce: 0.060284, loss_dice: 0.751474, lr: 0.009902
[21:41:41.115] time(h): (0.108415/9.921166), epoch: (1/150), iteration: 536, loss: 0.418420, loss_ce: 0.127339, loss_dice: 0.709501, lr: 0.009902
[21:41:41.857] time(h): (0.110642/10.106129), epoch: (1/150), iteration: 537, loss: 0.407710, loss_ce: 0.039955, loss_dice: 0.775464, lr: 0.009902
[21:41:42.606] time(h): (0.111836/10.196196), epoch: (1/150), iteration: 538, loss: 0.443365, loss_ce: 0.014088, loss_dice: 0.872642, lr: 0.009901
[21:41:43.340] time(h): (0.109977/10.008146), epoch: (1/150), iteration: 539, loss: 0.450308, loss_ce: 0.146579, loss_dice: 0.754038, lr: 0.009901
[21:41:44.071] time(h): (0.109499/9.946133), epoch: (1/150), iteration: 540, loss: 0.443464, loss_ce: 0.178170, loss_dice: 0.708758, lr: 0.009901
[21:41:44.829] time(h): (0.113921/10.328681), epoch: (1/150), iteration: 541, loss: 0.451238, loss_ce: 0.094932, loss_dice: 0.807543, lr: 0.009901
[21:41:45.544] time(h): (0.107495/9.728130), epoch: (1/150), iteration: 542, loss: 0.447146, loss_ce: 0.005404, loss_dice: 0.888888, lr: 0.009901
[21:41:46.278] time(h): (0.110621/9.992531), epoch: (1/150), iteration: 543, loss: 0.437358, loss_ce: 0.154354, loss_dice: 0.720361, lr: 0.009900
[21:41:46.996] time(h): (0.108572/9.789425), epoch: (1/150), iteration: 544, loss: 0.429194, loss_ce: 0.159819, loss_dice: 0.698569, lr: 0.009900
[21:41:47.730] time(h): (0.110990/9.989107), epoch: (1/150), iteration: 545, loss: 0.449886, loss_ce: 0.010790, loss_dice: 0.888983, lr: 0.009900
[21:41:48.459] time(h): (0.110472/9.924287), epoch: (1/150), iteration: 546, loss: 0.450607, loss_ce: 0.026331, loss_dice: 0.874884, lr: 0.009900
[21:41:49.187] time(h): (0.110601/9.917729), epoch: (1/150), iteration: 547, loss: 0.447252, loss_ce: 0.005638, loss_dice: 0.888867, lr: 0.009900
[21:41:49.926] time(h): (0.112395/10.060144), epoch: (1/150), iteration: 548, loss: 0.451719, loss_ce: 0.014400, loss_dice: 0.889038, lr: 0.009900
[21:41:50.677] time(h): (0.114441/10.224698), epoch: (1/150), iteration: 549, loss: 0.407011, loss_ce: 0.077103, loss_dice: 0.736919, lr: 0.009899
[21:41:51.428] time(h): (0.114745/10.233160), epoch: (1/150), iteration: 550, loss: 0.447091, loss_ce: 0.091144, loss_dice: 0.803037, lr: 0.009899
[21:41:52.176] time(h): (0.114384/10.182491), epoch: (1/150), iteration: 551, loss: 0.403960, loss_ce: 0.085071, loss_dice: 0.722850, lr: 0.009899
[21:41:52.914] time(h): (0.113037/10.044315), epoch: (1/150), iteration: 552, loss: 0.453544, loss_ce: 0.017979, loss_dice: 0.889109, lr: 0.009899
[21:41:53.654] time(h): (0.113707/10.085589), epoch: (1/150), iteration: 553, loss: 0.459772, loss_ce: 0.198992, loss_dice: 0.720552, lr: 0.009899
[21:41:54.398] time(h): (0.114246/10.115118), epoch: (1/150), iteration: 554, loss: 0.439280, loss_ce: 0.061494, loss_dice: 0.817065, lr: 0.009898
[21:41:55.122] time(h): (0.111646/9.867141), epoch: (1/150), iteration: 555, loss: 0.456629, loss_ce: 0.205325, loss_dice: 0.707933, lr: 0.009898
[21:41:55.856] time(h): (0.113090/9.976747), epoch: (1/150), iteration: 556, loss: 0.425390, loss_ce: 0.136981, loss_dice: 0.713799, lr: 0.009898
[21:41:56.608] time(h): (0.116290/10.240628), epoch: (1/150), iteration: 557, loss: 0.447935, loss_ce: 0.147415, loss_dice: 0.748455, lr: 0.009898
[21:41:57.322] time(h): (0.110612/9.723153), epoch: (1/150), iteration: 558, loss: 0.444435, loss_ce: 0.022105, loss_dice: 0.866765, lr: 0.009898
[21:41:58.039] time(h): (0.111308/9.766802), epoch: (1/150), iteration: 559, loss: 0.438471, loss_ce: 0.021661, loss_dice: 0.855281, lr: 0.009898
[21:41:58.760] time(h): (0.112068/9.815952), epoch: (1/150), iteration: 560, loss: 0.497262, loss_ce: 0.215803, loss_dice: 0.778721, lr: 0.009897
[21:41:59.502] time(h): (0.115526/10.100828), epoch: (1/150), iteration: 561, loss: 0.446344, loss_ce: 0.018337, loss_dice: 0.874352, lr: 0.009897
[21:42:00.216] time(h): (0.111371/9.720164), epoch: (1/150), iteration: 562, loss: 0.474482, loss_ce: 0.180746, loss_dice: 0.768217, lr: 0.009897
[21:42:00.935] time(h): (0.112474/9.799060), epoch: (1/150), iteration: 563, loss: 0.438078, loss_ce: 0.174578, loss_dice: 0.701578, lr: 0.009897
[21:42:01.652] time(h): (0.112167/9.754952), epoch: (1/150), iteration: 564, loss: 0.435426, loss_ce: 0.142733, loss_dice: 0.728119, lr: 0.009897
[21:42:02.366] time(h): (0.112034/9.726103), epoch: (1/150), iteration: 565, loss: 0.468959, loss_ce: 0.094067, loss_dice: 0.843850, lr: 0.009896
[21:42:03.078] time(h): (0.111868/9.694596), epoch: (1/150), iteration: 566, loss: 0.451155, loss_ce: 0.013279, loss_dice: 0.889031, lr: 0.009896
[21:42:03.808] time(h): (0.114972/9.945990), epoch: (1/150), iteration: 567, loss: 0.442126, loss_ce: 0.139215, loss_dice: 0.745037, lr: 0.009896
[21:42:04.536] time(h): (0.114663/9.901811), epoch: (1/150), iteration: 568, loss: 0.423067, loss_ce: 0.116873, loss_dice: 0.729262, lr: 0.009896
[21:42:05.268] time(h): (0.115708/9.974515), epoch: (1/150), iteration: 569, loss: 0.458364, loss_ce: 0.166875, loss_dice: 0.749854, lr: 0.009896
[21:42:05.985] time(h): (0.113346/9.753750), epoch: (1/150), iteration: 570, loss: 0.434649, loss_ce: 0.148299, loss_dice: 0.720998, lr: 0.009896
[21:42:06.721] time(h): (0.116722/10.026695), epoch: (1/150), iteration: 571, loss: 0.400384, loss_ce: 0.042915, loss_dice: 0.757853, lr: 0.009895
[21:42:07.436] time(h): (0.113577/9.739402), epoch: (1/150), iteration: 572, loss: 0.414362, loss_ce: 0.088808, loss_dice: 0.739917, lr: 0.009895
[21:42:08.158] time(h): (0.114765/9.824177), epoch: (1/150), iteration: 573, loss: 0.441474, loss_ce: 0.180101, loss_dice: 0.702846, lr: 0.009895
[21:42:08.877] time(h): (0.114567/9.790068), epoch: (1/150), iteration: 574, loss: 0.435641, loss_ce: 0.087464, loss_dice: 0.783817, lr: 0.009895
[21:42:09.589] time(h): (0.113682/9.697601), epoch: (1/150), iteration: 575, loss: 0.451064, loss_ce: 0.133877, loss_dice: 0.768252, lr: 0.009895
[21:42:10.301] time(h): (0.113932/9.702064), epoch: (1/150), iteration: 576, loss: 0.409062, loss_ce: 0.104532, loss_dice: 0.713592, lr: 0.009894
[21:42:11.026] time(h): (0.116001/9.861125), epoch: (1/150), iteration: 577, loss: 0.515366, loss_ce: 0.250695, loss_dice: 0.780037, lr: 0.009894
[21:42:11.749] time(h): (0.116019/9.845603), epoch: (1/150), iteration: 578, loss: 0.412818, loss_ce: 0.050439, loss_dice: 0.775196, lr: 0.009894
[21:42:12.479] time(h): (0.117401/9.945672), epoch: (1/150), iteration: 579, loss: 0.397248, loss_ce: 0.094919, loss_dice: 0.699577, lr: 0.009894
[21:42:13.212] time(h): (0.117976/9.977101), epoch: (1/150), iteration: 580, loss: 0.415687, loss_ce: 0.120674, loss_dice: 0.710699, lr: 0.009894
[21:42:13.948] time(h): (0.118797/10.029242), epoch: (1/150), iteration: 581, loss: 0.431372, loss_ce: 0.100028, loss_dice: 0.762715, lr: 0.009894
[21:42:14.668] time(h): (0.116258/9.798069), epoch: (1/150), iteration: 582, loss: 0.397612, loss_ce: 0.110506, loss_dice: 0.684719, lr: 0.009893
[21:42:15.378] time(h): (0.114968/9.672708), epoch: (1/150), iteration: 583, loss: 0.441408, loss_ce: 0.179455, loss_dice: 0.703361, lr: 0.009893
[21:42:16.100] time(h): (0.117051/9.831054), epoch: (1/150), iteration: 584, loss: 0.459850, loss_ce: 0.062707, loss_dice: 0.856993, lr: 0.009893
[21:42:16.816] time(h): (0.116249/9.747026), epoch: (1/150), iteration: 585, loss: 0.434274, loss_ce: 0.127272, loss_dice: 0.741275, lr: 0.009893
[21:42:17.530] time(h): (0.116245/9.730105), epoch: (1/150), iteration: 586, loss: 0.445332, loss_ce: 0.072892, loss_dice: 0.817771, lr: 0.009893
[21:42:18.242] time(h): (0.115951/9.688953), epoch: (1/150), iteration: 587, loss: 0.460172, loss_ce: 0.043370, loss_dice: 0.876974, lr: 0.009892
[21:42:18.958] time(h): (0.116926/9.753757), epoch: (1/150), iteration: 588, loss: 0.463383, loss_ce: 0.099099, loss_dice: 0.827667, lr: 0.009892
[21:42:19.676] time(h): (0.117452/9.781066), epoch: (1/150), iteration: 589, loss: 0.452498, loss_ce: 0.052604, loss_dice: 0.852391, lr: 0.009892
[21:42:20.395] time(h): (0.117711/9.786014), epoch: (1/150), iteration: 590, loss: 0.447955, loss_ce: 0.066158, loss_dice: 0.829751, lr: 0.009892
[21:42:21.104] time(h): (0.116492/9.668261), epoch: (1/150), iteration: 591, loss: 0.442689, loss_ce: 0.025439, loss_dice: 0.859940, lr: 0.009892
[21:42:21.825] time(h): (0.118487/9.817209), epoch: (1/150), iteration: 592, loss: 0.408603, loss_ce: 0.082171, loss_dice: 0.735034, lr: 0.009891
[21:42:22.538] time(h): (0.117362/9.707599), epoch: (1/150), iteration: 593, loss: 0.401335, loss_ce: 0.057455, loss_dice: 0.745215, lr: 0.009891
[21:42:23.252] time(h): (0.117727/9.721425), epoch: (1/150), iteration: 594, loss: 0.451136, loss_ce: 0.053081, loss_dice: 0.849192, lr: 0.009891
[21:42:23.962] time(h): (0.117297/9.669654), epoch: (1/150), iteration: 595, loss: 0.441698, loss_ce: 0.132503, loss_dice: 0.750893, lr: 0.009891
[21:42:24.681] time(h): (0.118980/9.791874), epoch: (1/150), iteration: 596, loss: 0.416076, loss_ce: 0.121466, loss_dice: 0.710686, lr: 0.009891
[21:42:25.396] time(h): (0.118610/9.745126), epoch: (1/150), iteration: 597, loss: 0.434258, loss_ce: 0.144419, loss_dice: 0.724096, lr: 0.009891
[21:42:26.116] time(h): (0.119414/9.794762), epoch: (1/150), iteration: 598, loss: 0.395177, loss_ce: 0.067189, loss_dice: 0.723165, lr: 0.009890
[21:42:26.828] time(h): (0.118400/9.695395), epoch: (1/150), iteration: 599, loss: 0.452162, loss_ce: 0.028263, loss_dice: 0.876060, lr: 0.009890
[21:42:27.545] time(h): (0.119471/9.766734), epoch: (1/150), iteration: 600, loss: 0.481770, loss_ce: 0.121260, loss_dice: 0.842280, lr: 0.009890
[21:42:28.278] time(h): (0.122362/9.986486), epoch: (1/150), iteration: 601, loss: 0.427704, loss_ce: 0.136680, loss_dice: 0.718727, lr: 0.009890
[21:42:28.993] time(h): (0.119535/9.739532), epoch: (1/150), iteration: 602, loss: 0.407999, loss_ce: 0.059043, loss_dice: 0.756956, lr: 0.009890
[21:42:29.705] time(h): (0.119177/9.694242), epoch: (1/150), iteration: 603, loss: 0.485816, loss_ce: 0.273618, loss_dice: 0.698015, lr: 0.009889
[21:42:30.425] time(h): (0.120670/9.799472), epoch: (1/150), iteration: 604, loss: 0.446431, loss_ce: 0.082581, loss_dice: 0.810281, lr: 0.009889
[21:42:31.140] time(h): (0.120127/9.739265), epoch: (1/150), iteration: 605, loss: 0.450222, loss_ce: 0.026939, loss_dice: 0.873505, lr: 0.009889
[21:42:31.855] time(h): (0.120219/9.730637), epoch: (1/150), iteration: 606, loss: 0.445101, loss_ce: 0.096212, loss_dice: 0.793991, lr: 0.009889
[21:42:32.566] time(h): (0.119711/9.673556), epoch: (1/150), iteration: 607, loss: 0.411947, loss_ce: 0.049807, loss_dice: 0.774087, lr: 0.009889
[21:42:33.288] time(h): (0.121851/9.830258), epoch: (1/150), iteration: 608, loss: 0.446298, loss_ce: 0.014507, loss_dice: 0.878088, lr: 0.009889
[21:42:34.000] time(h): (0.120403/9.697474), epoch: (1/150), iteration: 609, loss: 0.443352, loss_ce: 0.188272, loss_dice: 0.698432, lr: 0.009888
[21:42:34.719] time(h): (0.121765/9.791117), epoch: (1/150), iteration: 610, loss: 0.431743, loss_ce: 0.121302, loss_dice: 0.742184, lr: 0.009888
[21:42:35.431] time(h): (0.120652/9.685724), epoch: (1/150), iteration: 611, loss: 0.472776, loss_ce: 0.083919, loss_dice: 0.861633, lr: 0.009888
[21:42:36.149] time(h): (0.122104/9.786248), epoch: (1/150), iteration: 612, loss: 0.433662, loss_ce: 0.123808, loss_dice: 0.743516, lr: 0.009888
[21:42:36.864] time(h): (0.121629/9.732310), epoch: (1/150), iteration: 613, loss: 0.448662, loss_ce: 0.008375, loss_dice: 0.888949, lr: 0.009888
[21:42:37.581] time(h): (0.122191/9.761361), epoch: (1/150), iteration: 614, loss: 0.456390, loss_ce: 0.068136, loss_dice: 0.844643, lr: 0.009887
[21:42:38.295] time(h): (0.121769/9.711826), epoch: (1/150), iteration: 615, loss: 0.448976, loss_ce: 0.053720, loss_dice: 0.844232, lr: 0.009887
[21:42:39.019] time(h): (0.123769/9.855346), epoch: (1/150), iteration: 616, loss: 0.404875, loss_ce: 0.060191, loss_dice: 0.749558, lr: 0.009887
[21:42:39.734] time(h): (0.122618/9.747877), epoch: (1/150), iteration: 617, loss: 0.407145, loss_ce: 0.128798, loss_dice: 0.685493, lr: 0.009887
[21:42:40.449] time(h): (0.122613/9.731706), epoch: (1/150), iteration: 618, loss: 0.496008, loss_ce: 0.240407, loss_dice: 0.751610, lr: 0.009887
[21:42:41.164] time(h): (0.122789/9.729900), epoch: (1/150), iteration: 619, loss: 0.471046, loss_ce: 0.169003, loss_dice: 0.773089, lr: 0.009887
[21:42:41.888] time(h): (0.124638/9.860472), epoch: (1/150), iteration: 620, loss: 0.456489, loss_ce: 0.168718, loss_dice: 0.744261, lr: 0.009886
[21:42:42.620] time(h): (0.126146/9.963701), epoch: (1/150), iteration: 621, loss: 0.410808, loss_ce: 0.066527, loss_dice: 0.755090, lr: 0.009886
[21:42:43.339] time(h): (0.124024/9.780332), epoch: (1/150), iteration: 622, loss: 0.462819, loss_ce: 0.197832, loss_dice: 0.727806, lr: 0.009886
[21:42:44.059] time(h): (0.124597/9.809812), epoch: (1/150), iteration: 623, loss: 0.407968, loss_ce: 0.043754, loss_dice: 0.772182, lr: 0.009886
[21:42:44.784] time(h): (0.125578/9.871188), epoch: (1/150), iteration: 624, loss: 0.445459, loss_ce: 0.021424, loss_dice: 0.869494, lr: 0.009886
[21:42:45.506] time(h): (0.125301/9.833617), epoch: (1/150), iteration: 625, loss: 0.413305, loss_ce: 0.093380, loss_dice: 0.733230, lr: 0.009885
[21:42:46.232] time(h): (0.126099/9.880424), epoch: (1/150), iteration: 626, loss: 0.439265, loss_ce: 0.034045, loss_dice: 0.844486, lr: 0.009885
[21:42:46.952] time(h): (0.125277/9.800424), epoch: (1/150), iteration: 627, loss: 0.421565, loss_ce: 0.119949, loss_dice: 0.723180, lr: 0.009885
[21:42:47.687] time(h): (0.128218/10.014513), epoch: (1/150), iteration: 628, loss: 0.451700, loss_ce: 0.014342, loss_dice: 0.889057, lr: 0.009885
